mean_spectral_centroid,std_spectral_centroid,mean_spectral_bandwidth,std_spectral_bandwidth,mean_spectral_contrast,mean_spectral_flatness,mean_spectral_rolloff,zero_crossing_rate,rms_energy,mean_pitch,min_pitch,max_pitch,std_pitch,spectral_skew,spectral_kurtosis,energy_entropy,log_energy,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,label
1341.902021693232,734.4549664299698,1368.4243535966227,462.73685356454575,21.05596518102185,0.010223271,2605.46875,0.08089406866776316,0.14727914,1127.2961,153.93506,3968.496,922.0556,2.759569651948247,9.113980003910173,24.98564,2.4153078,-250.79184,117.07943,84.50243,48.849033,-13.520531,44.766945,23.837563,31.91948,-10.649347,27.441315,-7.340042,18.58131,-18.436565,21.252893,-11.28941,12.277594,-9.696211,12.408343,-4.757366,11.482201,-9.349198,11.378147,-5.892079,12.457812,-4.155984,8.795646,0
1459.211843368618,728.2018861036964,1578.0078018665783,542.0575298275072,21.62025591151912,0.010896544,3119.6676587301586,0.09281218998015874,0.12756829,1172.517,154.65874,3991.6848,1033.806,2.4690033254140356,7.203527562254928,20.895039,2.0840313,-249.57149,123.84105,87.65742,37.70079,-8.292167,41.447514,29.923538,24.281738,-6.249642,23.989828,-5.2970033,15.362931,-20.328735,22.517054,0.74520385,15.3931465,-6.5913587,16.677296,-2.6279502,12.40724,-12.685701,14.6181,3.2635632,7.773708,-6.0800095,10.616577,0
1698.4083026731685,1032.3804446355487,1676.6798143096244,570.3581302796431,21.332034495193735,0.039984696,3556.587837837838,0.10376636402027027,0.14402997,1513.6802,152.92932,3985.9504,1234.2539,1.1243812685388161,-0.03848943370599711,24.895416,2.3663313,-253.6321,114.81233,69.82643,53.477486,3.979729,39.173714,35.825756,33.494286,-8.597496,19.329071,2.392733,14.836502,-6.057,12.749214,-5.1481733,11.183613,-6.1553698,13.180628,-9.105419,14.138692,-5.0344706,11.826539,-4.099635,8.526547,-5.8323894,9.595711,0
2416.073230509866,1413.7224285865454,1873.475255920908,499.98237545545976,21.79087641907282,0.021631112,4500.770246478874,0.1966191681338028,0.0831528,1249.5277,154.51907,3974.3455,1058.4158,0.9867826235571397,-0.15440852661954318,39.029198,2.4687517,-247.30972,104.207855,49.89096,43.535088,10.113083,38.10754,32.45243,32.00444,-12.724487,30.630024,3.5926816,16.449541,-13.146811,18.63112,11.628634,11.960608,-17.807783,16.301575,-0.311521,12.507984,-8.2958975,11.061972,-0.88039136,13.615351,-3.7038891,10.983298,0
2457.473093933791,1707.840933849395,1857.3651863018115,525.2615991572953,21.85513662432315,0.02120854,4291.875,0.20016796875,0.099747755,752.2737,156.7486,3995.8938,788.96576,0.8415351614133938,-0.8166034081316371,39.119198,2.5232031,-206.02896,58.598614,70.32587,56.576736,27.1407,35.576538,18.768568,30.588144,-6.2448807,22.72968,-5.843347,11.763172,-13.802746,13.482813,-1.1661717,8.655882,-13.557324,9.902919,-1.279831,12.28555,-6.780167,9.49379,-3.391445,11.241078,-3.7996156,8.441858,0
2324.7258940873885,1446.151161174213,1686.463938075671,534.4337895535292,21.105784960285284,0.033239607,4065.993394308943,0.22381939151422764,0.08943772,1605.6836,155.69109,3977.3704,1094.7384,1.0041038014889325,-0.48765003348525404,34.7851,2.3979716,-223.15955,98.068275,66.94798,55.985817,-11.275247,48.366592,24.551535,32.42484,-9.144806,18.294506,-8.168565,14.231654,-18.521824,17.135149,-7.2505984,15.012262,-4.3640485,15.277242,-2.8004353,17.068201,-5.757656,12.827288,1.6913339,12.651083,-3.3477943,9.377207,0
2603.2078871542435,1545.881029226844,1828.8969234866279,429.3156860802399,20.494324471164372,0.043506324,4547.991071428572,0.25040639557453415,0.06626014,1790.7316,152.83276,3995.4644,1287.2937,0.8026689063559138,-0.7188725331502068,35.521683,2.3672376,-277.40903,145.5403,46.242226,59.224884,4.2079773,37.309227,22.268806,26.32114,-2.776683,20.283218,5.0359945,17.04182,-8.674245,16.537817,-7.692685,19.390284,-1.4648987,15.152232,-9.041324,19.146006,-9.239041,14.688121,-1.0195246,10.998905,-7.691582,10.542635,0
2009.5779895631106,1372.5771599292116,1669.6033671988916,537.9850522383313,21.39377260537995,0.017871868,3741.766826923077,0.185693359375,0.13005133,1115.1674,152.71274,3984.5383,940.3535,1.4918559974749095,1.069343423845849,44.407978,2.8277085,-228.8213,85.6644,63.76458,46.568707,4.0204544,40.99524,27.128984,34.01975,-11.66385,26.298964,-13.0870495,14.660358,-27.422329,16.55519,-8.88085,14.189705,-15.837712,14.082695,-5.3414493,11.087604,-11.834764,11.913721,-7.277309,16.082191,-8.1219,8.029267,0
2168.5221947423934,1602.283854319986,1711.2713987842865,575.66988611147,22.08484871508126,0.021876521,3839.409722222222,0.2138713608440171,0.09947364,1240.2521,155.02441,3981.3208,1031.4575,1.204487739656655,0.015405111123826476,35.621643,2.4543114,-243.51842,84.64901,67.9589,54.70828,7.859157,38.77588,15.553915,24.967403,-7.5520067,23.7862,-7.818133,14.484185,-17.034756,18.342413,0.74643636,11.513664,-5.1764593,13.6097975,-3.2138493,12.302488,-14.668831,14.187233,5.0740595,9.753297,-7.912052,9.717282,0
2326.8181960960897,1744.3084090451769,1688.6396855697697,630.2051372663069,21.125764772830674,0.038548537,4059.8599137931033,0.2239123114224138,0.099648744,1455.0383,154.1528,3992.5842,1215.5652,0.8445661406239919,-0.7732597155808238,42.468224,2.67063,-267.18616,102.75181,61.325485,66.96945,11.989722,46.102673,20.503906,27.499765,-7.2010694,20.711905,-2.5651972,12.682488,-6.289143,11.7354355,3.0958567,12.644253,-3.9264286,12.305556,-6.434043,13.345418,-9.09739,9.467792,1.6942471,9.086507,-9.664755,8.445561,0
1797.3247257728915,787.4609773533941,1690.7885897224862,282.2449540894397,21.20575017728324,0.011306273,3705.8208626760565,0.08336542693661972,0.07933668,1418.1448,153.47282,3995.7407,1049.6766,2.3283147226530545,8.671208306823743,37.358345,2.4217722,-255.74236,134.46284,64.946304,29.033066,-7.0075893,34.49127,41.082905,28.284704,-22.64384,28.877348,8.774488,18.400982,-20.493229,22.370468,10.760151,14.182383,-12.94741,19.406834,-4.180946,11.427919,-9.111358,10.494995,-0.5480055,9.975487,-1.7292553,11.687265,0
1483.2960296220351,952.6194662278335,1645.953669230777,381.4962533965359,22.03699095539885,0.01399846,2970.2599789915967,0.0788717830882353,0.10554495,1095.4792,152.7962,3987.003,1039.4127,2.297815320443807,5.44437675685605,38.462166,2.5305052,-225.73625,76.173744,95.0449,37.831562,21.170439,23.984354,28.79222,29.212936,-9.979844,21.278425,3.822152,20.870941,-9.977339,14.310037,-9.251873,16.734125,-11.392135,10.680511,-4.99692,9.968846,-6.150026,7.80845,-1.0213041,9.154898,-6.7604938,6.881159,0
1563.5047420206681,760.1607466796194,1546.088693729864,402.3166544741916,21.926664275497444,0.014098522,3168.285472972973,0.09881316863738739,0.105248615,1287.1304,152.75682,3975.533,1020.2467,2.5962878268778287,8.624976070973961,34.596096,2.4581003,-231.60153,116.87135,89.30975,37.942883,-14.104284,36.076054,31.051105,33.929146,-17.572235,26.234129,-3.3415246,18.768574,-16.843365,17.531713,-12.423251,16.425203,-1.4540845,12.1427965,-9.143542,12.384902,-8.238833,11.25945,0.93514603,10.001764,-0.86755943,9.7904215,0
1760.6533647851088,828.771186183512,1608.247773744918,315.42456734184856,22.444263435761282,0.020121029,3533.8315217391305,0.12254585597826087,0.07374384,1478.5974,152.81764,3994.1523,1089.6095,2.721100327458097,9.455181205602479,29.380184,2.1377745,-238.89594,108.90841,84.1495,37.28916,-16.251451,36.25363,37.65833,33.597507,-16.585173,26.328081,3.6599104,22.095299,-9.2897215,13.913645,-23.263927,18.478607,-0.35108098,13.728949,-18.26423,15.125989,-12.222392,11.400254,-5.371495,11.147288,-11.022288,9.612201,0
1353.2519132952807,821.6659832727639,1293.117718734204,386.24143240597704,21.095768233316,0.009218581,2575.1116071428573,0.10076381138392858,0.12652223,1331.3542,155.2789,3990.195,1051.5059,2.9173923245483007,10.85051581614216,46.421974,2.8743052,-245.30798,113.12974,95.50392,42.480488,-15.764524,41.52673,39.94117,33.865852,-15.742892,28.97957,-10.129289,20.798962,-24.686401,19.133497,-13.109495,14.980414,-12.077335,12.651067,-9.44514,12.9730835,-10.136043,9.995994,-5.6307573,10.210522,-3.242143,8.567036,0
1367.5923680665442,708.5928093341544,1499.3892003064318,407.8547462683227,22.14582189848435,0.01355152,2722.2146739130435,0.08930451766304348,0.09543475,1205.7422,156.93883,3976.1511,1052.1699,2.3907277403324825,6.302906888461928,34.66796,2.3956196,-259.67325,103.824905,92.67615,37.432587,-1.3725536,30.623718,21.342972,31.94442,-22.313107,26.428082,4.4696846,19.913515,-20.075735,19.889446,-5.0917645,15.522621,-5.679151,14.486497,-6.3046126,9.254516,-16.779207,13.102552,1.1176163,10.368787,-10.702527,10.88841,0
1461.595859557204,1019.8757607806959,1472.434391907628,537.1830548042813,22.265817278876995,0.028620968,2883.564814814815,0.10219184027777778,0.13842918,1550.8167,152.93344,3994.6877,1216.8892,1.6741933370709021,2.392080666721844,47.066467,2.9278784,-249.80566,93.87483,83.4957,47.009415,1.2819133,37.052174,28.259966,28.17349,-16.184965,27.031101,3.003493,16.323881,-8.36465,16.3708,-3.1727602,13.635232,-3.5094948,11.232495,-11.879194,11.262789,-10.511156,7.2191076,-1.4176351,9.213313,-9.861286,10.683909,0
2022.9445706958224,1235.3952199297698,1718.3294232708454,427.30349182171216,20.866828493741973,0.019705575,3885.8506944444443,0.14308965773809523,0.07969754,1225.9202,154.99564,3995.1487,923.61224,1.5741454963928523,1.9857957516700502,32.43126,2.3067653,-258.93195,141.44345,61.844395,43.26162,-1.9719993,38.96321,26.362974,25.093204,-9.755852,25.083548,6.102964,15.58766,-19.418016,20.527481,10.331074,14.98623,-10.900471,14.079444,-0.0269827,12.695614,-9.968616,10.509217,1.7645472,9.613143,-3.3681548,11.153851,0
1964.055359579686,1577.1030795026934,1686.2226104493975,431.74357537291297,21.3189945621881,0.021481453,3439.559659090909,0.14961381392045456,0.09669114,1106.1163,153.4215,3977.8628,1105.9127,1.412793240707253,0.6140524600135726,33.346798,2.3642468,-224.88246,97.11536,81.37279,52.173462,21.693619,29.53008,19.26248,25.425278,-5.883494,20.112022,0.025661478,14.466849,-9.777397,11.242355,-7.982442,12.456914,-11.935664,8.836383,-1.3682758,10.1931,-5.9423614,6.190961,-3.276631,9.890792,-4.6130347,6.677242,0
1941.6089308216353,1308.551962461571,1568.3025690483187,438.1557621007526,21.10059086692209,0.022493618,3553.295173267327,0.1555925123762376,0.09159751,1465.1875,152.5762,3995.7332,1167.1913,1.6960227140398934,1.8069099615778041,28.719248,2.2247694,-235.29904,132.04216,79.38145,55.663258,-10.354417,42.11073,26.739683,27.556349,-17.989227,25.651794,1.7231926,15.831848,-15.983891,19.95277,-14.182232,15.782933,-3.0371158,9.375297,-3.096802,13.133071,-8.778172,8.330507,-0.7396037,10.844431,-0.18752085,8.688904,0
2092.490693111435,1378.4093191317088,1646.3992687439013,429.6533683939902,21.34299831659768,0.021928305,3765.0135869565215,0.17933933423913043,0.06893322,1636.9557,152.65196,3995.0273,1160.2091,1.5573315659129119,1.715499359469737,27.563906,2.0703151,-254.92143,131.2845,66.31892,56.00329,-3.7918375,44.12004,27.74036,28.328127,-8.12652,26.744904,6.1049757,16.14959,-9.677803,15.200232,-17.671452,20.743238,-3.9850247,11.72591,-13.172222,16.373987,-16.652842,10.073151,-5.537466,9.787703,-9.309433,11.685239,0
1492.4147450167463,1050.0813481667956,1488.6261824005794,538.3234177420969,20.88332142515372,0.014205191,2973.7580128205127,0.10582870092147435,0.10895696,1250.7135,154.53975,3990.1277,1124.7435,2.2037509200864736,5.198035022341477,43.565453,2.8330536,-281.59094,133.89394,73.66153,53.32812,0.8011821,37.986652,34.26115,28.346516,-5.0830307,24.441927,-7.539593,19.402246,-17.089998,18.345861,-7.9698167,14.233176,-9.575779,13.085497,-6.633506,12.112946,-9.037596,10.615323,-4.9722743,13.230706,-5.9388056,9.27205,0
1789.169511771559,1417.361870051331,1604.6271842392566,467.58940062753516,20.818519891328386,0.015068757,3233.9920343137255,0.14809283088235295,0.080301754,1433.622,153.80609,3995.1277,1277.9093,1.7923514175719748,1.9522084875199095,27.310156,2.103009,-275.03604,119.49327,78.500305,56.934708,11.206945,33.126797,15.956069,21.682121,-12.030307,24.31565,3.938864,16.616367,-15.10443,18.757616,-4.563585,13.2302885,-7.3021,12.417198,-0.6351388,10.647784,-17.382711,11.888741,3.4828622,10.680604,-11.74573,11.069988,0
1826.232832761753,1588.1665248052918,1489.0749364716348,621.8721573099883,21.277704538191312,0.03254043,3204.028925619835,0.14776762654958678,0.10592672,1531.8081,154.28062,3992.4688,1293.115,1.2679250320904243,0.26803969581371545,36.801693,2.5507827,-276.44904,109.12767,76.605644,65.11564,9.229582,39.675266,18.377794,23.415237,-9.309802,23.778555,3.7168312,15.12168,-7.652902,14.580469,-4.245705,13.948587,-3.883203,11.043236,-5.690238,11.7468815,-8.434708,7.4785314,0.1423821,8.544323,-10.742088,7.6582656,0
2133.4727936889417,1221.1763508558165,1726.0140144485467,390.9376814380765,20.552184204884746,0.01876104,4068.8189338235293,0.15479233685661764,0.086460926,1299.6328,152.92104,3993.842,1016.3565,1.7639611870388991,2.2396015256986512,36.851368,2.4645922,-237.65543,129.65091,63.459106,47.419903,-2.1285622,44.684963,31.93774,29.673866,-19.33485,25.727854,5.219867,17.955349,-15.168306,20.802345,12.447665,12.917428,-14.565111,15.439716,3.2576778,10.73141,-7.354677,10.788362,2.048363,10.364114,-3.1865606,8.504445,0
1978.3820558900354,1309.4250753871256,1765.0835802677136,420.9171277619232,21.362434858951787,0.019579953,3665.7366071428573,0.1297665550595238,0.08833767,1206.2197,155.10405,3991.668,1131.3326,1.5650040341398002,1.5576797606695765,36.243965,2.4096932,-218.65929,75.92707,81.60487,49.3538,18.34382,36.591488,16.740139,28.109388,-12.514613,17.778477,3.996335,16.347967,-8.880711,13.018358,-3.4898536,12.67752,-8.728809,10.199364,-1.5114994,10.096281,-6.250435,8.749474,-3.2073042,9.176832,-5.104993,7.0269895,0
1885.747299597716,1082.2863927826459,1633.2470538105454,488.12260104422836,20.721283954346227,0.025825502,3588.815789473684,0.15988212719298245,0.068118475,1516.4279,153.58345,3995.5977,1099.2634,1.956109496549237,3.3812452989442336,27.45018,2.0496917,-252.8695,113.01183,84.06388,48.34231,-14.048837,39.218464,20.902971,32.277393,-13.593738,22.496725,-4.0765777,18.35812,-12.64264,19.041162,-9.344091,14.781305,-1.2103461,12.860116,-3.4840636,15.02528,-4.333351,10.486862,-0.81072104,10.781486,-3.2226121,8.86307,0
2260.2842324468793,1218.795360268723,1690.0011699101292,367.40189994040475,20.99990874349437,0.035358347,4081.60400390625,0.20290374755859375,0.055561423,1724.2578,152.42177,3995.905,1172.4829,1.4811793247199057,1.3383030929827848,26.69373,1.9617641,-254.45145,117.3028,63.672485,55.197372,-13.596418,42.72368,23.67768,36.03964,-16.562902,20.963186,6.049937,16.447691,-7.084347,14.426762,-16.657082,16.19059,-1.9748111,12.877804,-6.84044,16.419716,-14.351513,11.672165,-1.9442782,11.588701,-10.057174,11.370361,0
1750.7900046907303,1196.530137458865,1497.9857490201684,474.2226809806583,20.82329026223115,0.018039636,3246.8532986111113,0.14139811197916666,0.12352179,1545.4813,153.6221,3994.311,1203.0698,1.876281899876399,3.0008386982998507,46.223938,2.8784757,-239.02045,126.10033,76.85894,57.52378,-6.2349777,44.816307,33.534283,32.393883,-13.196622,24.466528,-5.727689,19.773235,-19.144753,19.210438,-7.887402,12.723528,-10.658212,15.1666,-2.8335445,13.68033,-7.896466,10.433766,-2.258296,12.822862,-5.6603885,9.31251,0
1837.904016520739,1270.1899497044126,1571.3638087642537,429.22232875979824,21.645218541802574,0.018328108,3381.0763888888887,0.1512878939636752,0.09004123,1454.6583,152.42276,3993.0159,1137.8954,1.98025067971351,3.072946945365147,33.71159,2.3546863,-243.74199,101.49235,80.89909,50.626842,-4.69727,41.551105,19.186596,33.72908,-18.733425,21.822895,4.7275386,17.40867,-15.298386,17.252003,-4.562122,15.886844,-3.8367286,13.847593,2.4945264,12.7733555,-18.638916,13.185914,7.299821,9.0027485,-11.700062,10.3425455,0
1787.9016866270222,1434.609808784648,1489.720472053366,597.5289044734229,20.94845517133594,0.033539087,3189.2780172413795,0.15682246767241378,0.1091945,1477.4244,152.35292,3995.8943,1205.4072,1.4098288136328765,0.8793936191445559,45.490543,2.7621093,-252.42775,94.64625,87.59419,68.324745,6.339588,46.700737,15.742896,27.437351,-15.58643,20.923054,8.182916,14.673636,-4.087107,14.017981,-1.9748834,14.06659,-2.2167149,12.581819,-5.2224197,11.124248,-8.361897,10.480766,-0.9105895,9.559254,-10.954378,8.339609,0
1861.874692863748,1013.9367913093319,1741.88544109014,360.7405321797794,20.489776537022173,0.01525536,3841.686320754717,0.09184293926886793,0.09693198,1647.5687,152.57799,3989.7468,1319.3743,1.7498972393171055,2.6873380900135,14.955052,1.6365461,-251.86246,133.5103,67.74009,48.032196,9.437813,39.574783,34.214336,21.98589,-18.850979,29.708647,9.622003,12.976072,-20.24842,18.898363,13.369452,16.61607,-16.493748,20.41103,-1.4726605,10.634519,-9.612769,10.546823,-1.5091833,10.41387,0.5781259,10.562087,0
1784.0680267162093,1130.8220965736803,1659.5940638515651,296.8852640953025,21.99763547280343,0.024810974,3345.9610849056603,0.09853147110849056,0.09669847,1674.4404,154.8232,3995.7192,1305.5428,1.4503029640678848,0.8123377568064383,15.82234,1.6341343,-218.35413,92.611824,77.75919,54.96883,14.364472,29.413876,28.04534,25.238176,-19.395344,17.096146,5.216716,13.437585,-9.592294,13.383688,-1.7246952,13.053747,-8.866551,9.887551,-2.8777602,11.774549,-5.979518,8.782682,-5.8155575,10.96003,-5.526947,9.068489,0
1717.0005857002411,784.494513784984,1557.968597696993,374.8290720699028,20.204067813087168,0.021323249,3311.09375,0.104248046875,0.08859818,1667.5881,154.38655,3991.6035,1147.6986,1.2819159487418161,0.529963017446117,13.89619,1.488379,-225.54205,123.2538,80.67,54.350624,-18.036942,43.815853,35.25438,34.874016,-18.237309,19.134695,0.3054327,13.641278,-10.756438,19.558598,-7.8841505,16.236258,3.8860059,11.343198,-2.8381743,12.775439,-5.4922295,9.371411,2.883351,12.514986,-2.3612576,8.599803,0
2033.1332049842774,936.1264002971801,1840.0575994730818,408.6737813816742,19.018357373390334,0.038411338,4115.109707446809,0.12115088929521277,0.05397703,1680.9656,152.53557,3991.817,1303.4734,0.7644051558025744,-0.4485918692957851,16.072878,1.6240982,-342.57913,163.9686,51.79476,51.305286,7.110861,31.689152,32.305847,29.124907,-6.9507656,23.92743,11.550429,15.308559,2.4964721,15.4522085,-4.206615,20.11364,3.2298646,14.015526,-4.615587,16.504877,-3.3511703,12.630599,-0.25255173,9.964993,-7.6910887,10.49024,0
1218.364536082922,705.4222469500216,1570.9216468606899,405.2324183449342,19.318936628240863,0.0066157654,2659.4036697247707,0.05387220470183486,0.047954388,1380.2938,154.37114,3980.29,1112.3922,2.627200883326789,9.633207590115553,16.812134,1.6538429,-415.67926,170.5546,58.723484,45.48459,3.6685774,40.6115,36.23568,19.039938,3.1396646,27.653254,5.605476,20.84852,-2.5947769,26.686317,5.102903,20.451141,3.5993338,18.919403,5.2912526,12.650754,0.7428495,14.319838,3.232849,13.826554,4.5994067,9.496708,0
1866.0318565147352,1100.7594506985383,1713.52615473309,471.41612518815543,21.128167876876503,0.027454456,3651.315789473684,0.11696477521929824,0.10870555,1746.9113,152.66216,3986.1924,1285.9534,1.412596676801856,0.5639604374915055,17.100985,1.8239388,-250.22993,132.74046,66.826294,53.430466,4.3232417,33.149647,22.967047,26.827034,-18.41323,23.035416,4.353375,17.92066,-11.443923,17.10008,0.19517396,12.366277,-3.6344903,14.673423,-0.060557414,12.470719,-12.921148,14.7879715,5.347224,8.395285,-9.235265,11.521216,0
1722.457968232522,1238.9527045492937,1510.2106173368775,577.3711672340851,21.010074206602,0.051973786,3236.328125,0.11872414981617647,0.12970325,1871.0593,153.40453,3993.786,1285.1399,1.0493755743589857,-0.3353913513247333,21.521923,2.1770017,-265.29956,118.95192,70.8431,67.16292,0.81170976,38.939766,20.940702,30.287811,-17.44793,17.165157,6.697775,11.712232,-2.9439301,11.405774,-1.1444712,13.815253,-1.9841024,12.143316,-7.583205,11.376467,-6.592785,9.020522,-3.1992235,10.375914,-9.79437,7.438762,0
1707.4552153853997,836.9378586262312,1737.438091435629,457.7335379377841,22.35176248678385,0.0086519355,3676.7828525641025,0.0831455328525641,0.14053607,684.82416,158.4226,3380.7168,639.17926,2.160820835691287,5.679679333078095,27.520718,2.3944178,-235.00478,116.859604,71.119774,31.567081,-5.9067307,39.33628,36.5636,27.196156,-16.285885,29.246998,11.546173,18.289,-16.951752,22.719969,8.411241,12.632375,-18.943253,21.926758,-1.289881,10.693967,-12.029147,10.85855,-5.9533877,12.903739,1.6025249,11.16022,0
1514.6105352040474,1101.6902027360018,1655.6100979518944,494.47909451185615,23.529174953018263,0.008379896,2985.958614864865,0.08748152449324324,0.11065404,929.0375,160.0996,3935.6362,947.2485,2.1314608699643203,3.9516663645113583,24.00619,2.1027184,-254.9014,81.61184,90.27962,35.676064,19.345978,36.44124,28.264923,24.841116,-5.227039,16.895838,0.9981745,15.643548,-10.981474,14.550322,-5.225908,13.265223,-14.348882,12.029658,-6.8139877,9.895178,-3.615048,8.767489,-7.903152,10.790816,-4.0851555,5.932287,0
1733.5843917209359,954.6245027014008,1594.960407226918,495.30114459451147,22.126762901292008,0.011754019,3408.203125,0.12044525146484375,0.10955685,1283.5111,161.69734,3991.652,1067.9374,2.041364719259475,4.513487438306511,20.316563,1.9475714,-241.88754,128.47362,80.344864,42.294018,-18.438585,38.287655,31.077795,29.729475,-19.823616,27.380285,-4.1281776,19.316782,-14.362746,19.841381,-10.382427,13.640544,-0.4063661,13.2168,-9.732364,14.669732,-6.3817806,13.549469,-3.4421616,11.066949,-1.0955584,9.603009,0
1788.9521819289998,1222.2583436955538,1611.3716784698145,455.56351920254065,22.909507535629952,0.015757767,3433.277027027027,0.13128167229729729,0.052400723,1122.0559,154.62996,3985.1516,1028.8939,1.908407708537667,3.040157037371234,14.953851,1.3552302,-322.1703,129.61661,75.69466,46.977985,-9.135216,42.718132,28.627726,30.295095,-9.258189,27.221642,6.3638372,16.208263,-0.96204406,18.03915,-23.084402,21.987978,-5.9516406,12.8660145,-20.188465,14.690681,-15.784695,10.95305,-7.8243666,10.896908,-10.78456,9.787777,0
1298.4287188997753,747.0422526572598,1378.8367599217047,437.4369105491433,22.20248097559213,0.007778105,2566.840277777778,0.07596261160714286,0.18611862,1168.5643,162.5342,3994.0083,1138.7655,2.362590073305002,7.054746152282766,26.241405,2.4617636,-209.61627,92.23424,93.120674,40.673744,-5.6218433,36.175568,30.89293,34.996536,-20.973469,24.20485,-1.9406074,17.593588,-28.853361,16.47138,-19.369946,15.924898,-19.038195,13.963308,-9.559073,10.5207815,-10.832403,12.145775,-11.366768,13.403684,-4.000547,10.735212,0
1362.380581727767,893.7668039642078,1522.6652569024172,540.534949330018,22.768371751925127,0.006750768,2809.107730263158,0.09285053453947369,0.11121342,788.6511,152.58725,3855.9878,715.3816,2.8106957407572435,8.835855517749284,24.337564,2.1344292,-282.45215,118.93709,89.120575,40.139114,-3.133132,37.201195,19.81791,27.208246,-8.568989,27.437994,6.321575,20.883396,-10.768097,19.49169,-2.082812,13.584008,-8.02586,14.399546,-1.8851532,11.435887,-12.181337,13.582876,0.82302094,7.4694,-11.047745,11.135665,0
1383.1671412157223,1286.8334977851262,1340.376107757788,659.7255793162637,22.80626174015574,0.018673262,2585.578304597701,0.10536772629310345,0.14182661,809.48364,153.46147,3978.5837,747.36597,1.9824532293634467,3.083973169183282,30.788954,2.512758,-288.57602,105.8322,94.74107,56.444935,-1.8648673,35.499207,17.044632,27.165516,-13.755267,23.333477,5.522556,16.184633,-6.9557066,18.275269,-7.4914093,13.479237,-5.2667418,12.95922,-10.80005,10.562229,-5.9977636,9.90972,-6.3381615,10.579869,-12.107399,8.955041,0
2282.0072618205,1364.6355471116585,1814.4425109191993,466.72944679436773,20.562016213788056,0.025476458,4198.755296610169,0.17791644597457626,0.06333481,1251.4421,153.28436,3993.445,1076.958,1.0851779225237828,-0.09117096715578343,13.531516,1.3182172,-258.41995,130.41005,61.596405,52.64147,4.830028,45.801033,22.366869,21.742668,-12.004711,29.70444,8.972774,12.668485,-15.36553,18.04875,8.923159,10.697532,-12.304858,12.593886,-0.047476105,15.023419,-12.469038,12.613743,5.0247555,11.844474,-4.59059,10.439382,0
2157.1994477240014,1517.5092666266553,1774.2703526806079,504.6754704093188,22.01226126947793,0.02443825,3783.5553278688526,0.15677029969262296,0.09727266,1628.6716,171.7354,3995.3738,1308.73,1.0308783801683818,-0.2820260081151278,18.27814,1.7806365,-213.18591,90.99483,75.043434,53.542862,19.164188,36.582874,18.077545,24.224646,-9.019454,21.059242,0.32983828,11.961021,-9.180382,16.372768,-5.0466576,10.64528,-10.79632,8.751747,-1.690099,7.6838865,-5.785295,9.290003,-3.2144732,11.838686,-3.5689595,7.6527605,0
1893.6401616660196,964.1553848138158,1760.566537871094,604.6566398080845,20.441508703943448,0.03043695,3874.5404411764707,0.15097464767156862,0.05396515,1518.6554,153.57382,3992.2788,1088.5391,1.245534544289124,0.6152083239169057,10.231054,1.0124089,-297.45468,143.01143,85.21205,46.49681,-5.8593144,49.648136,15.059135,25.13849,-7.673426,29.536121,-2.2351816,19.21417,-7.807942,16.955091,-8.534317,15.435903,0.5725297,11.295505,-1.4377247,12.418581,-6.0916977,10.379004,0.2185666,9.879303,-0.71168995,8.993153,0
2375.795170427453,1524.6678609942253,1659.7837934347408,437.64745864830445,20.77196224610841,0.028095642,4057.4776785714284,0.19703020368303573,0.047014695,1741.2477,155.19771,3992.0117,1214.9507,1.1903820209032938,0.2523897859337767,10.478168,0.9680567,-287.5289,142.53891,56.929222,62.71933,-2.1656284,48.39506,16.818148,25.852272,-14.306885,28.66849,8.783315,15.812782,-2.267263,16.893307,-13.008316,19.639452,-7.1437216,12.538389,-3.986568,12.707223,-15.588214,11.25908,-0.4021004,12.479727,-10.517888,8.812747,0
1955.4842942621826,1356.0520758336506,1587.8619705632548,508.5217681961499,20.263692551628427,0.03206825,3441.791373239437,0.17609072403169015,0.09864594,1557.7411,155.05315,3985.4749,1177.1177,1.1558365747139179,-0.12610364001046337,19.699488,1.9464617,-256.5962,138.86302,70.835526,58.023163,-3.724096,45.030575,18.591724,27.674797,-13.129453,26.594135,3.881517,13.693184,-20.211485,18.193901,-5.712262,14.404042,-11.799526,11.440375,-0.73167765,11.608594,-11.810166,11.55549,-2.4390423,15.177808,-9.023128,8.237427,0
2141.470249826114,1452.964655447331,1686.1163423031796,517.9122544818871,21.118205698347747,0.028143875,3863.4798728813557,0.1778750662076271,0.080489576,1633.9037,154.85818,3990.4556,1242.6458,1.3468640047615053,0.6917159385002574,15.509346,1.5579098,-271.34457,129.26723,63.854904,55.832363,1.8374411,39.060112,11.411457,24.29337,-11.205701,26.419115,8.715117,17.643652,-11.944882,18.84157,-4.102763,15.509283,-4.6556125,11.398432,3.7179558,9.594026,-19.09711,13.242697,4.234905,10.579421,-8.043637,9.177886,0
